,Balikpapan height,Bontang height,Tandjoengbatoe height,Tarakan height,Tawau height,Semporna height,Bongao Island height,Zamboanga height,Pagadian height,General Santos height,Tahuna height,Manado height,Boroko height,Genluma height,Boeol height,Tolotoli height,Palu height,Davao height
879,0.017795000000003114,0.12519600000000075,0.1646504999999996,0.0795079999999988,0.15960030000000103,0.09998800000000019,0.1531589999999987,0.14985200000000276,0.5792499999999983,0.4016099999999767,0.15632999999999697,0.282036999999999,0.18998100000000306,0.5431915000000007,0.29440199999999095,0.3746200000000002,0.09574599999999833,0.21952900000000142
880,0.09741999999999962,0.24580100000000016,0.2760591999999997,0.13869700000000051,0.2790853000000002,0.1602275999999998,0.24850899999999854,0.26664000000000243,0.905701999999998,0.6055199999999843,0.25055000000000405,0.4487640000000006,0.3568560000000005,0.9787258999999997,0.5261069999999961,0.6781840000000017,0.16321800000000053,0.3072129999999973
881,0.12866999999999962,0.3109230000000007,0.3468402999999993,0.17522799999999883,0.3567783000000002,0.19595859999999998,0.33529499999999857,0.33705900000000355,1.111979999999999,0.7644200000000012,0.34606000000000847,0.5468909999999987,0.5586459999999995,1.2353050000000003,0.737758999999997,0.8155830000000002,0.20150500000000449,0.35036600000000107
882,0.08537400000000162,0.21703899999999976,0.2421653999999993,0.1223200000000002,0.24316130000000058,0.14488069999999986,0.21391500000000008,0.24433300000000457,0.8174399999999977,0.5478099999999984,0.21806999999999732,0.3821109999999983,0.32354600000000033,0.8825503000000001,0.46414800000000866,0.6085829999999994,0.14796799999999877,0.2757519999999971
883,0.11621400000000293,0.2792830000000013,0.3201495999999997,0.1588460000000005,0.3254123,0.17903059999999993,0.30795399999999873,0.315252000000001,1.0840099999999993,0.7185699999999997,0.2875800000000055,0.46800899999999857,0.37957600000000014,1.0500825000000003,0.5584290000000038,0.7383439999999979,0.17137199999999808,0.3712109999999953
884,-9.9999e+98,0.1113780000000002,0.14849339999999955,0.07215099999999985,0.13868030000000076,0.09221790000000007,0.13118300000000005,0.13593000000000188,0.5561569999999989,0.4043999999999812,0.16724999999999568,0.25319199999999853,0.18642299999999778,0.5051704999999993,0.30862199999999973,0.3562909999999988,0.05352200000000096,0.21025900000000064
885,0.06161700000000181,0.13613699999999973,0.18891919999999995,0.0908850000000001,0.17989630000000112,0.11349339999999986,0.16952999999999818,0.20070400000000177,0.6606309999999986,0.4477100000000007,0.18471999999999866,0.3228599999999986,0.30364199999999997,0.6857313000000005,0.3125930000000068,0.4415719999999972,0.11438000000000415,0.23592899999999872
886,0.10658000000000101,0.2554759999999998,0.2896510999999995,0.14825100000000013,0.29524730000000154,0.16986489999999987,0.26068099999999816,0.2904350000000022,0.9865050000000011,0.6596199999999897,0.2727600000000052,0.4684120000000007,0.4319170000000021,1.1001370999999995,0.5489039999999932,0.7307230000000011,0.16915099999999939,0.3214049999999986
887,0.1296590000000002,0.3130880000000005,0.3496524000000001,0.1772569999999991,0.35591430000000024,0.19600969999999984,0.3075890000000001,0.3365229999999997,1.1193229999999978,0.728839999999991,0.28911000000000797,0.5069379999999981,0.4857200000000006,1.1866317000000004,0.6753879999999981,0.8435600000000001,0.1812189999999987,0.3594590000000011
888,0.12053000000000225,0.2837620000000012,0.32099299999999964,0.16121599999999958,0.3262273000000011,0.18143410000000015,0.29802899999999966,0.3199120000000022,1.0839239999999997,0.7233499999999822,0.29075000000000273,0.4941539999999982,0.381297,1.1041741000000007,0.5832559999999916,0.7682440000000028,0.17566700000000424,0.3723019999999977
