,Unnamed: 0,Balikpapan height,Bontang height,Tandjoengbatoe height,Tarakan height,Tawau height,Semporna height,Bongao Island height,Zamboanga height,Pagadian height,General Santos height,Tahuna height,Manado height,Boroko height,Genluma height,Boeol height,Tolotoli height,Palu height,Davao height
4394,443,0.0716280000000004,0.1727489999999996,0.2040150999999994,0.0993639999999995,0.2013923000000002,0.1208054,0.1827149999999981,0.1927960000000013,0.6654169999999979,0.4510799999999904,0.1789700000000067,0.310175000000001,0.2466880000000024,0.6621372000000001,0.4082580000000035,0.4762450000000022,0.1204779999999985,0.2411749999999983
4404,444,0.0978190000000012,0.2318270000000009,0.2669879000000001,0.134214,0.2715313000000012,0.1568535999999998,0.2485600000000012,0.2752830000000017,0.9143240000000006,0.6136099999999942,0.2616900000000015,0.4350009999999997,0.3250099999999989,0.9758383999999998,0.5038399999999967,0.6490170000000006,0.157634999999999,0.3138609999999957
4414,445,0.0949470000000012,0.2384780000000006,0.2666858999999997,0.1341509999999992,0.2681183000000011,0.1559110000000001,0.2350689999999993,0.2601310000000012,0.9016309999999984,0.5956699999999842,0.2136600000000044,0.4154990000000005,0.3383089999999988,0.9251462000000004,0.4954039999999935,0.6564790000000009,0.1567870000000013,0.3120399999999961
4424,446,0.1009580000000021,0.2628479999999999,0.2826086999999999,0.1415939999999995,0.2824363000000005,0.1613937,0.2376140000000006,0.2481709999999992,0.8620370000000008,0.5618199999999831,0.2292599999999964,0.4462259999999993,0.4133260000000014,0.9396567000000005,0.5568930000000023,0.6983339999999991,0.1610769999999988,0.2830259999999995
4434,447,0.0876570000000001,0.2106630000000002,0.2524616000000002,0.1256849999999989,0.2497983000000001,0.1492734000000002,0.2243490000000001,0.2558369999999996,0.8589750000000009,0.5821499999999844,0.2458699999999964,0.4052879999999987,0.3845460000000003,0.9757526,0.4612329999999929,0.6226069999999986,0.1497770000000002,0.2807109999999966
4444,448,0.1132920000000012,0.2758540000000007,0.3062053999999996,0.1556689999999996,0.3102823000000008,0.1754782999999999,0.2611239999999988,0.2852560000000039,0.977532,0.6318899999999985,0.2511200000000002,0.4857949999999995,0.4442540000000008,1.0786084999999996,0.6019579999999962,0.7627349999999993,0.1788570000000007,0.3151790000000005
4454,449,0.120237000000003,0.2873020000000004,0.3029242999999999,0.156034,0.3130023000000008,0.1788050999999999,0.2857169999999982,0.3298060000000049,1.0838439999999991,0.7263099999999838,0.3070199999999943,0.4930599999999998,0.549317000000002,1.1800999,0.5723239999999947,0.7466489999999979,0.1783479999999997,0.3601389999999966
4464,450,0.1216600000000021,0.2890150000000009,0.3192662999999998,0.1625180000000003,0.3284023000000005,0.1846301000000001,0.3014930000000007,0.3350040000000049,1.089859999999998,0.732529999999997,0.3157199999999989,0.5056650000000005,0.5233610000000013,1.2035342,0.6368259999999992,0.776406999999999,0.1812620000000038,0.355992999999998
4474,451,0.1216600000000021,0.2890150000000009,0.3192662999999998,0.1625180000000003,0.3284023000000005,0.1846301000000001,0.3014930000000007,0.3350040000000049,1.089859999999998,0.732529999999997,0.3157199999999989,0.5056650000000005,0.5233610000000013,1.2035342,0.6368259999999992,0.776406999999999,0.1812620000000038,0.355992999999998
4484,452,0.043806,0.1213519999999999,0.1795770999999995,0.0851509999999997,0.163006300000001,0.1068099999999998,0.1524949999999982,0.1865549999999984,0.639842999999999,0.4479900000000043,0.1748699999999985,0.3294359999999976,0.2749459999999999,0.6737871999999996,0.3318450000000013,0.4248229999999999,0.1086439999999981,0.2387569999999996
4494,453,0.0998739999999998,0.2441639999999996,0.2776703999999999,0.1393789999999999,0.2815523000000013,0.1610806999999998,0.2560469999999988,0.2740620000000007,0.9343690000000002,0.6273199999999974,0.2637600000000049,0.4508130000000001,0.3538909999999973,0.9933202999999996,0.5263399999999905,0.6816990000000018,0.1666170000000022,0.3236719999999948
4504,454,0.1182000000000016,0.2751490000000007,0.3103009999999999,0.1597930000000005,0.3164433000000013,0.1803094999999999,0.2773690000000002,0.3014560000000017,1.018135000000001,0.7017899999999884,0.3178400000000039,0.5423039999999979,0.5594980000000014,1.2032687000000006,0.6614870000000082,0.7958040000000004,0.1806109999999989,0.3160589999999956
4514,455,0.082175000000003,0.1777080000000008,0.2447618,0.117903,0.2348323000000007,0.1413239000000001,0.2217029999999979,0.2495400000000032,0.8555630000000001,0.579829999999987,0.2360000000000042,0.4059439999999981,0.3923570000000005,0.8792681,0.3840369999999922,0.5874869999999994,0.1454400000000006,0.2965359999999961
4524,456,0.0720840000000002,0.1957120000000003,0.2194529999999996,0.1083069999999999,0.2176453000000009,0.1288754,0.1970439999999982,0.1877169999999992,0.6654130000000009,0.4619399999999984,0.2094500000000039,0.3620869999999989,0.3218400000000017,0.7696746000000001,0.4525039999999904,0.5586179999999992,0.1287230000000008,0.2267349999999979
4534,457,0.1183290000000027,0.2809640000000009,0.3165341000000001,0.1595370000000002,0.3209243000000015,0.1793770999999999,0.2842379999999984,0.3099680000000049,1.0446290000000005,0.6871399999999994,0.268429999999995,0.4617819999999994,0.4014179999999996,1.0844182999999994,0.5730910000000051,0.7610869999999998,0.1764599999999987,0.3456040000000016
4544,458,0.1154299999999999,0.2594609999999999,0.3017294000000001,0.1517669999999995,0.3082183,0.1730513999999998,0.2858409999999978,0.2860030000000009,0.9660599999999988,0.6712599999999895,0.3082700000000073,0.4736589999999978,0.4973799999999997,1.1092595000000005,0.6219909999999942,0.719809999999999,0.1708879999999979,0.3020139999999998
4554,459,0.1246530000000021,0.3031660000000009,0.3347883999999999,0.1673200000000001,0.3410823,0.1874129,0.3145589999999991,0.3225400000000036,1.0751080000000002,0.719459999999998,0.3124099999999998,0.5110390000000002,0.4398330000000001,1.1448083999999996,0.6795819999999964,0.7874100000000013,0.1880650000000017,0.3557500000000004
4564,460,0.1023090000000017,0.2524670000000011,0.2834123000000002,0.1412289999999991,0.2857773000000012,0.1616013,0.2663489999999981,0.2544690000000003,0.8673520000000003,0.6148299999999836,0.2898500000000013,0.4382789999999978,0.4512280000000004,1.012915400000001,0.6003910000000019,0.6931060000000002,0.1636730000000028,0.2751659999999987
4574,461,0.0577940000000012,0.1318760000000001,0.1858816000000001,0.0876239999999999,0.1737603000000014,0.1098602999999998,0.1646070000000001,0.1911540000000045,0.642078999999999,0.4373099999999965,0.1755700000000075,0.3108539999999991,0.2813839999999992,0.6501313,0.3029630000000054,0.4266429999999985,0.1078200000000038,0.2310999999999978
4584,462,-9.9999e+98,0.1061050000000012,0.1618826999999996,0.0776099999999999,0.1446532999999998,0.0978449000000001,0.1361109999999996,0.1659010000000051,0.6020719999999997,0.4293600000000026,0.1698899999999952,0.2938299999999998,0.2895740000000018,0.6463592,0.2884790000000095,0.3712899999999983,0.0929410000000032,0.2202849999999969
4594,463,-9.9999e+98,0.1061050000000012,0.1618826999999996,0.0776099999999999,0.1446532999999998,0.0978449000000001,0.1361109999999996,0.1659010000000051,0.6020719999999997,0.4293600000000026,0.1698899999999952,0.2938299999999998,0.2895740000000018,0.6463592,0.2884790000000095,0.3712899999999983,0.0929410000000032,0.2202849999999969
4604,464,0.1098600000000011,0.2733129999999999,0.3041913999999996,0.1530159999999991,0.3067603000000005,0.1725150000000002,0.2637689999999999,0.2864460000000051,0.9875009999999982,0.643589999999989,0.2386900000000054,0.430854,0.3968179999999996,1.0272381,0.5482140000000015,0.7334889999999987,0.1791499999999999,0.3263139999999964
4614,465,0.067929000000003,0.150722,0.2198563,0.0987869999999997,0.1910303000000013,0.1222384999999999,0.1711479999999987,0.2152129999999985,0.7076019999999978,0.4820599999999899,0.197739999999996,0.3456609999999998,0.3409039999999983,0.7909652000000005,0.3744679999999931,0.5055019999999999,0.124171000000004,0.2469029999999961
4624,466,0.132481000000002,0.3188630000000003,0.3562086999999998,0.1790260000000003,0.3666873000000006,0.1993816000000001,0.3485599999999991,0.360951,1.1594489999999986,0.7723900000000015,0.3459200000000066,0.5523099999999985,0.4859659999999977,1.2450656000000002,0.7394310000000104,0.8365849999999995,0.1940659999999994,0.3787260000000003
4634,467,0.0827109999999997,0.1871170000000006,0.2353081999999995,0.1176569999999994,0.2363213000000001,0.1400785999999998,0.226468999999998,0.2431930000000051,0.8576289999999993,0.59375,0.2301499999999947,0.4085949999999982,0.300694,0.7956921000000001,0.3901210000000077,0.5789030000000004,0.1420519999999996,0.3076250000000016
4644,468,0.0882990000000027,0.2151960000000006,0.2510311999999999,0.1276869999999998,0.2535183000000014,0.1509909999999998,0.229496000000001,0.2611910000000037,0.9120950000000008,0.6194699999999784,0.2344499999999953,0.4044859999999985,0.3694279999999992,0.8977228999999998,0.4430919999999929,0.6322740000000024,0.1495159999999984,0.3224030000000013
4654,469,0.0854440000000025,0.2150160000000003,0.2433811999999999,0.1212479999999995,0.2447413000000011,0.1437925999999998,0.2221639999999993,0.2287900000000036,0.8024199999999979,0.5417899999999918,0.2323200000000014,0.3690099999999994,0.3210769999999989,0.8793864000000005,0.4666770000000042,0.5865770000000019,0.148696000000001,0.2732339999999951
4664,470,0.096148000000003,0.2224810000000001,0.2615368,0.133049999999999,0.2677903000000015,0.1566752999999998,0.2454210000000003,0.2748270000000019,0.9259149999999998,0.6202199999999891,0.2627300000000048,0.4206289999999981,0.4111580000000003,1.0035328000000003,0.4780450000000087,0.6496050000000011,0.1598469999999991,0.3123930000000001
4674,471,0.0561410000000002,0.1276419999999998,0.1839047999999996,0.0864239999999991,0.1674193000000006,0.1087425999999998,0.1550240000000009,0.1892490000000037,0.6453549999999986,0.4493699999999876,0.1692000000000035,0.3008279999999992,0.2672479999999986,0.6531729999999998,0.3411920000000066,0.4404040000000009,0.1079080000000018,0.2358369999999965
4684,472,0.115985000000002,0.2747960000000002,0.3136159999999997,0.1567349999999994,0.3201083000000011,0.1777141000000002,0.299551000000001,0.3109870000000043,1.0596509999999988,0.7032399999999939,0.2957099999999997,0.4852330000000009,0.3703090000000024,1.0761460000000005,0.5918980000000005,0.745234,0.1701680000000038,0.3627439999999993
4694,473,0.1069170000000028,0.2428880000000006,0.2994743999999993,0.1480809999999994,0.2950403000000001,0.1712053999999998,0.2681409999999999,0.3134720000000044,1.047307,0.7030900000000031,0.292500000000004,0.4800489999999975,0.5380290000000016,1.1318529000000002,0.5149339999999967,0.717531000000001,0.168810999999998,0.3481409999999982
4704,474,0.0750740000000007,0.1744640000000004,0.2386065999999997,0.113669999999999,0.2257553000000012,0.1381538999999998,0.2058420000000005,0.2411340000000024,0.8064669999999978,0.541560000000004,0.234499999999997,0.391456999999999,0.4412649999999978,0.9048630000000006,0.3962109999999939,0.5498359999999991,0.1401230000000026,0.2713139999999967
4714,475,0.0895450000000011,0.1987280000000009,0.2429924999999997,0.1243009999999991,0.2482153,0.1481105,0.229578,0.2584640000000036,0.8819379999999981,0.5926699999999983,0.2471900000000033,0.4066609999999997,0.3694349999999993,0.9412759,0.4435090000000059,0.6177700000000002,0.1481880000000046,0.3047910000000016
4724,476,0.0900069999999999,0.2229220000000005,0.2545741000000001,0.1284559999999999,0.2570043000000002,0.1510886,0.2304619999999992,0.2528900000000007,0.8625729999999976,0.580539999999985,0.2399300000000011,0.3968999999999987,0.342610999999998,0.937449,0.4819570000000084,0.6291089999999997,0.1541320000000041,0.2909099999999966
4734,477,0.0580870000000004,0.1287479999999998,0.1865218999999998,0.088324,0.1714313,0.1105618000000001,0.1613550000000003,0.1971980000000002,0.6657189999999993,0.4640499999999861,0.1757199999999983,0.3160489999999996,0.2770229999999998,0.6769639999999999,0.3277400000000057,0.4444739999999996,0.1114320000000006,0.2435979999999986
4744,478,0.1092320000000022,0.2787220000000001,0.3058287999999995,0.1518750000000004,0.3082983000000006,0.1714760000000001,0.2775849999999984,0.2792409999999989,0.965059,0.6416399999999953,0.2700099999999992,0.4646599999999985,0.3968740000000004,1.0008393999999994,0.5930979999999977,0.7160219999999988,0.170340000000003,0.3264119999999977
4754,479,0.0685110000000008,0.1524929999999997,0.2108110999999999,0.0996500000000004,0.1938513000000004,0.1233533000000002,0.1782819999999993,0.2197530000000043,0.7344609999999996,0.5015699999999867,0.2002200000000016,0.3525539999999978,0.3438370000000006,0.7621735000000003,0.3562280000000015,0.5027489999999979,0.1246799999999979,0.2591779999999986
4764,480,-9.9999e+98,0.0978989999999999,0.1754258000000002,0.0745719999999998,0.1332653000000014,0.0939328000000001,0.1256519999999987,0.1598889999999997,0.593903000000001,0.44301999999999,0.1859800000000007,0.2981839999999991,0.2671179999999999,0.6426068000000003,0.2730790000000098,0.3645519999999997,0.0512890000000041,0.2202119999999965
4774,481,0.110006000000002,0.2668239999999997,0.2984162000000001,0.1497530000000004,0.3034903,0.1708324999999999,0.2768639999999998,0.2929269999999988,0.9922339999999998,0.6651200000000017,0.2836000000000069,0.4746489999999994,0.3768479999999989,1.0531961999999997,0.5793160000000057,0.7229789999999987,0.1742260000000044,0.3396289999999951
4784,482,0.0797360000000004,0.2191910000000003,0.2671602999999996,0.1206130000000005,0.2269413,0.1437094999999999,0.1830999999999996,0.2516919999999985,0.8148529999999994,0.5259399999999914,0.1928099999999943,0.4053289999999983,0.3962420000000008,0.9265499999999998,0.4625559999999922,0.6343750000000021,0.1471859999999978,0.2574739999999949
4794,483,0.1219180000000008,0.269444,0.3068138999999998,0.1568240000000003,0.3151073000000011,0.1786007,0.2881250000000008,0.3107090000000028,1.0323829999999994,0.7082299999999861,0.3119800000000055,0.4997480000000003,0.5041760000000011,1.1830483000000005,0.646142999999995,0.7592709999999983,0.1780180000000015,0.3298169999999985
4804,484,0.1038180000000004,0.2363289999999995,0.2788601999999995,0.1393789999999999,0.2838333000000013,0.1609674999999999,0.2694839999999985,0.2759920000000022,0.9637659999999996,0.6422099999999773,0.2690800000000024,0.4567219999999992,0.3332080000000026,0.9850698000000008,0.4972829999999959,0.6676970000000004,0.1622580000000013,0.3363900000000015
4814,485,0.1098379999999998,0.253311,0.3006823,0.1478249999999992,0.2914283000000015,0.1701502000000001,0.2574989999999992,0.299002999999999,0.9842179999999984,0.6716600000000028,0.2948200000000014,0.5152040000000007,0.5538360000000004,1.1787378000000004,0.5900689999999997,0.741570000000003,0.1720420000000047,0.310535999999999
4824,486,0.0976430000000014,0.2441399999999998,0.2751355999999996,0.1386279999999988,0.2766283000000005,0.1603034999999999,0.2426390000000005,0.2709180000000017,0.952016999999998,0.6324799999999868,0.22466,0.4041339999999991,0.3367009999999979,0.9484082000000004,0.4859700000000089,0.6724389999999971,0.163260000000001,0.3271079999999955
4834,487,-9.9999e+98,0.1023670000000009,0.1511192999999995,0.0725940000000004,0.1416693000000002,0.0924689999999999,0.1375010000000003,0.139251999999999,0.5458299999999987,0.383420000000001,0.1504599999999953,0.2842459999999995,0.2274840000000004,0.5407630000000001,0.2506290000000035,0.3218849999999982,0.0528850000000034,0.2057019999999951
4844,488,0.1021600000000013,0.2280010000000008,0.2829394999999994,0.1399319999999999,0.2784993,0.1640031999999998,0.2525359999999992,0.2916349999999994,0.9756089999999986,0.6575499999999863,0.2853900000000067,0.4716290000000001,0.5292949999999976,1.1092795000000004,0.5220599999999962,0.685410000000001,0.1651780000000045,0.3226340000000007
4854,489,0.1268960000000021,0.3285110000000006,0.3526682999999995,0.1745629999999991,0.3554843000000005,0.1920270999999997,0.3203980000000008,0.3106720000000038,1.0836849999999991,0.7121099999999956,0.2844400000000036,0.4900090000000006,0.4273559999999996,1.0700279999999998,0.6749480000000005,0.7961789999999986,0.1759389999999996,0.3618359999999967
4864,490,0.1081840000000013,0.2642959999999998,0.2960751999999997,0.149108,0.3019133000000007,0.1701928000000001,0.2749839999999999,0.2916390000000035,0.9752960000000002,0.6564599999999814,0.2894200000000069,0.4877929999999999,0.4077520000000021,1.0591552999999996,0.5959959999999995,0.7325129999999973,0.1708700000000007,0.3316219999999958
4874,491,0.1295910000000013,0.3118619999999996,0.3440362999999999,0.175813999999999,0.3547723000000005,0.1969416000000001,0.3252029999999983,0.3581320000000048,1.1516239999999982,0.7785299999999893,0.3394499999999993,0.5411019999999986,0.5171240000000026,1.2867895000000005,0.716431,0.8479889999999983,0.2042149999999978,0.3676129999999986
4884,492,0.0676520000000024,0.1581580000000002,0.1995225999999998,0.0981199999999997,0.1952493000000004,0.1211929999999998,0.180931000000001,0.2056800000000009,0.7021949999999997,0.4775399999999763,0.1950300000000027,0.3522929999999995,0.2584409999999977,0.7230122000000003,0.3701629999999909,0.4895510000000023,0.124572999999998,0.2536750000000012
4894,493,0.0898640000000021,0.2289609999999999,0.2573061999999995,0.1279710000000005,0.2587783000000012,0.1500023999999999,0.2367470000000011,0.2470970000000036,0.8694020000000009,0.5847200000000043,0.2347800000000006,0.4049729999999982,0.3075229999999997,0.8759923000000001,0.4876679999999993,0.6233749999999993,0.1516689999999982,0.3012099999999975
4904,494,0.0897199999999998,0.2130130000000001,0.2516889999999998,0.1280579999999993,0.2560343000000014,0.1516384999999998,0.2391249999999978,0.2655160000000052,0.915852000000001,0.6168199999999899,0.2461799999999954,0.4118259999999978,0.3542249999999995,0.9321086999999996,0.4557700000000011,0.6321330000000032,0.1521460000000019,0.3218490000000003
4914,495,0.1270200000000017,0.305314000000001,0.3451040999999994,0.1739619999999995,0.3551653000000012,0.194744,0.331078999999999,0.3739520000000027,1.171365999999999,0.7745299999999986,0.3286999999999977,0.5423270000000002,0.5091169999999998,1.2058928,0.6491939999999943,0.8182069999999975,0.2002370000000013,0.3896669999999957
4924,496,0.0849700000000019,0.2198340000000005,0.2668476000000002,0.1236019999999999,0.2412703,0.1484125,0.2186649999999979,0.2664580000000001,0.8983069999999991,0.6054599999999937,0.2516099999999994,0.4336759999999984,0.4924309999999998,0.9744085,0.4170469999999966,0.6073580000000014,0.1486689999999981,0.2989419999999967
4934,497,0.1186070000000008,0.2794040000000013,0.3092144000000001,0.1554260000000003,0.3158453000000012,0.1763530000000002,0.2915460000000003,0.2931969999999992,0.9835339999999988,0.6726500000000044,0.3095799999999968,0.4983849999999989,0.4691260000000028,1.1277273,0.6718649999999968,0.7560390000000012,0.1741820000000018,0.3198110000000014
4944,498,0.0943450000000005,0.2427520000000012,0.2713767999999996,0.1343709999999998,0.2724023000000013,0.1555887,0.246186999999999,0.2499250000000046,0.8792659999999977,0.5887299999999982,0.2446699999999992,0.416646,0.3401350000000001,0.9157473000000004,0.512874999999994,0.6410519999999984,0.153769000000004,0.3023859999999985
4954,499,0.1264150000000015,0.3016690000000004,0.3387937000000001,0.1689969999999991,0.3466473000000007,0.1897093999999999,0.3341269999999987,0.3246370000000027,1.0825549999999993,0.7229399999999941,0.3206799999999958,0.520116999999999,0.4735050000000029,1.152119,0.6809229999999928,0.7725229999999996,0.1887919999999994,0.3486599999999953
4964,500,0.0690100000000022,0.152356000000001,0.2083072999999995,0.0997909999999997,0.1969232999999999,0.1235069000000002,0.1781240000000004,0.2167209999999997,0.6975279999999984,0.4736099999999794,0.2074000000000069,0.3468659999999985,0.367248,0.8115885,0.3707980000000077,0.4946139999999985,0.1249350000000006,0.2376049999999949
4974,501,0.0937180000000026,0.2331430000000001,0.2641441999999996,0.1318669999999997,0.2661193000000015,0.1537682999999998,0.2398759999999988,0.2490720000000053,0.8794739999999983,0.5901899999999785,0.2408999999999963,0.4218389999999985,0.3356889999999985,0.9176396999999996,0.5044630000000012,0.6382709999999996,0.1525570000000016,0.3030469999999994
4984,502,0.0598039999999997,0.1281750000000006,0.2023277999999999,0.0921589999999987,0.1772263000000009,0.1144918999999999,0.169398000000001,0.2058960000000027,0.7111409999999978,0.502679999999998,0.1933000000000078,0.3590879999999998,0.3691899999999997,0.7471676999999994,0.2900920000000013,0.4592910000000003,0.1136510000000043,0.2537269999999978
4994,503,0.0783760000000022,0.1788410000000002,0.2372091999999996,0.1138370000000001,0.2229653000000002,0.1382251000000001,0.2063990000000011,0.2448499999999995,0.8410869999999981,0.5746000000000038,0.2234100000000012,0.3898519999999976,0.3763769999999979,0.8422285,0.4044689999999917,0.5748720000000027,0.1410240000000016,0.2922429999999991
5004,504,0.0899610000000024,0.244135,0.2675175999999997,0.1308379999999989,0.2657843,0.1513607999999999,0.2435189999999991,0.2462680000000006,0.8905600000000007,0.6038999999999817,0.2292099999999948,0.3596959999999995,0.2905680000000004,0.8131152000000004,0.4837940000000031,0.6052889999999991,0.1494240000000033,0.3149979999999956
5014,505,0.0739030000000013,0.1820280000000007,0.2234506999999999,0.1116390000000002,0.2258743000000009,0.1344514000000001,0.214226,0.2258110000000002,0.7904589999999985,0.5294799999999782,0.2198900000000065,0.365755,0.3441609999999997,0.8136598999999993,0.3707050000000009,0.532428000000003,0.1389830000000032,0.2699840000000009
5024,506,0.0761010000000013,0.1751000000000004,0.2197141999999994,0.1111830000000004,0.2225603000000013,0.1344522000000001,0.2098119999999994,0.2238650000000035,0.7965809999999998,0.5393499999999847,0.2212899999999962,0.3966689999999992,0.2999299999999998,0.8213317,0.4006510000000105,0.5555489999999992,0.1399370000000033,0.282201999999998
5034,507,0.1023050000000012,0.2544810000000002,0.2847301,0.141458,0.2869793000000005,0.1620974999999997,0.2601519999999979,0.2657890000000051,0.9162019999999984,0.6145699999999863,0.2605199999999996,0.4420579999999994,0.3599010000000007,0.9709167999999996,0.5516180000000048,0.6728809999999967,0.1677749999999989,0.3082080000000005
5044,508,0.085759000000003,0.2171880000000001,0.2408472000000001,0.1202089999999991,0.2416113000000006,0.1422577,0.2158799999999985,0.2257390000000043,0.7817299999999996,0.5280799999999886,0.2238300000000066,0.4001319999999992,0.3290439999999996,0.8619671000000002,0.4783039999999943,0.6023540000000018,0.1476690000000005,0.2702510000000018
5054,509,-9.9999e+98,-9.9999e+98,0.0988839999999999,0.0279410000000002,0.0675723000000001,0.0510950999999999,0.0647719999999978,0.0875740000000036,0.3567849999999986,0.2751499999999964,0.1208900000000028,0.2112029999999976,0.2039190000000026,0.4062558000000003,0.1225040000000063,0.1700890000000008,-9.9999e+98,0.1463059999999956
5064,510,0.0931810000000012,0.2487840000000005,0.2633196,0.1354259999999989,0.2621053,0.1548283000000001,0.2226849999999984,0.2233480000000014,0.803014000000001,0.512990000000002,0.2308100000000053,0.4719429999999995,0.4466660000000004,0.9036755999999996,0.5241989999999959,0.7066680000000005,0.1587500000000048,0.2306510000000017
5074,511,0.0774129999999999,0.1744000000000003,0.2447773999999993,0.1112520000000003,0.2141333000000003,0.1349228,0.1860180000000006,0.2434930000000008,0.7830680000000001,0.5275999999999783,0.2032800000000065,0.378743,0.3742780000000003,0.8653966999999998,0.4283240000000035,0.5821509999999996,0.1377269999999981,0.2633439999999964
5084,512,0.1150140000000021,0.2713000000000001,0.3062616999999994,0.1525379999999998,0.3108523000000005,0.1726876000000001,0.2883689999999994,0.2713090000000022,0.9401690000000008,0.6489699999999914,0.3032400000000024,0.4535109999999989,0.4766249999999985,1.0809863000000002,0.6529840000000036,0.7257420000000003,0.1668880000000001,0.2992589999999993
5094,513,0.093674,0.2137729999999997,0.2668529999999993,0.1310629999999992,0.2593723000000008,0.1553683000000001,0.2350539999999981,0.2755630000000053,0.9319269999999982,0.6285299999999836,0.2629100000000051,0.4359909999999978,0.4626049999999999,1.0151062999999994,0.4628069999999979,0.6494810000000015,0.1582950000000025,0.3173049999999975
5104,514,0.0774410000000003,0.1882390000000011,0.2284286999999993,0.113982,0.2300053000000002,0.1368545999999999,0.2149649999999994,0.2262020000000006,0.8003289999999978,0.5400699999999858,0.2197800000000001,0.3869100000000003,0.277667000000001,0.8160745,0.4307469999999966,0.5574580000000005,0.1412189999999995,0.2832739999999987
5114,515,0.1175650000000025,0.2793580000000002,0.3084119999999997,0.156509999999999,0.3177023000000005,0.1787760999999998,0.2926169999999999,0.3143300000000053,1.0544960000000003,0.70474999999999,0.3092100000000073,0.492598000000001,0.4776220000000002,1.1507622,0.6079570000000132,0.7449860000000008,0.1725640000000012,0.347648999999997
5124,516,0.0916030000000027,0.2241990000000004,0.2567927999999995,0.1310950000000001,0.2592103000000012,0.1536363999999999,0.2286599999999978,0.2606520000000003,0.8678209999999993,0.5886600000000044,0.2485400000000055,0.4246499999999997,0.3837229999999998,0.9685747999999998,0.4951690000000042,0.6629450000000006,0.1535730000000015,0.2823879999999974
5134,517,0.1133500000000005,0.278182000000001,0.3035711999999995,0.1527919999999998,0.3054693000000004,0.1706153999999999,0.2796179999999992,0.2599370000000007,0.9205599999999984,0.6364199999999869,0.2918899999999951,0.502641999999998,0.5084720000000011,1.0579549000000004,0.651040000000009,0.7689139999999988,0.1782740000000018,0.2769789999999972
5144,518,0.0755030000000012,0.1867260000000001,0.2184167999999999,0.109121,0.2200853000000009,0.1320369999999999,0.2000129999999984,0.2172300000000007,0.7317,0.4956299999999771,0.2185699999999997,0.3667419999999985,0.2866910000000011,0.8182434000000001,0.4286999999999921,0.5443049999999978,0.1371000000000037,0.2531509999999954
5154,519,0.0727010000000021,0.1561350000000008,0.2273135000000001,0.1037289999999995,0.2025652999999998,0.1273686999999999,0.1905770000000011,0.2317940000000007,0.779789000000001,0.5381799999999828,0.2085000000000008,0.371694999999999,0.3550369999999994,0.7894132999999997,0.3502009999999984,0.5275819999999989,0.126697,0.2773690000000002
5164,520,0.0979480000000023,0.2234850000000001,0.2882314999999993,0.1365800000000003,0.2685213000000015,0.1611170999999998,0.2464370000000002,0.2978260000000006,0.988986999999998,0.6643100000000004,0.2787200000000069,0.4729989999999979,0.5468299999999999,1.0736220999999997,0.456583000000009,0.6785079999999972,0.1631130000000027,0.332384999999995
5174,521,0.0652640000000026,0.1452039999999996,0.1936613999999998,0.0934340000000002,0.182647300000001,0.1164596000000002,0.1703930000000006,0.2076080000000004,0.703088000000001,0.4933699999999987,0.1918799999999976,0.3131099999999982,0.2696610000000028,0.6808519999999998,0.3566670000000016,0.4751440000000002,0.1170740000000023,0.2603579999999965
5184,522,0.109098000000003,0.2643769999999996,0.2925110999999996,0.149737,0.2972303000000007,0.1694005,0.2697399999999987,0.2717099999999988,0.9316499999999976,0.6501899999999807,0.3058800000000019,0.5371509999999979,0.5509740000000001,1.1318937,0.6481309999999922,0.7740609999999997,0.1772150000000039,0.2814799999999948
5194,523,-9.9999e+98,0.1219289999999997,0.1646241999999995,0.0803029999999989,0.1560652999999998,0.1010643,0.1504769999999986,0.1631040000000041,0.6206460000000007,0.4557099999999821,0.1883899999999982,0.2956129999999994,0.2303519999999999,0.5790845999999998,0.3034099999999995,0.3978230000000025,0.0978720000000024,0.2354610000000008
5204,524,0.123350000000002,0.312246,0.3393110999999997,0.1719840000000001,0.3422193,0.1898496,0.2941819999999993,0.2978200000000015,1.0299349999999985,0.6798000000000002,0.2998900000000049,0.5272599999999983,0.5391060000000003,1.1450673,0.6988699999999994,0.828600999999999,0.1655330000000034,0.3154240000000001
5214,525,0.086508000000002,0.2068779999999996,0.2551015999999997,0.124727,0.2439502999999998,0.1477140000000001,0.2134879999999981,0.2530080000000012,0.8235530000000004,0.5612699999999791,0.2466500000000024,0.4334530000000001,0.4050069999999977,1.0007968999999992,0.4751790000000113,0.6468370000000014,0.147477000000002,0.2608279999999965
5224,526,0.05987,0.134684,0.2002361999999999,0.0915109999999987,0.1783803000000006,0.1145312999999998,0.1629229999999992,0.2025780000000026,0.6671659999999981,0.4537699999999915,0.1857899999999972,0.3245520000000006,0.3228570000000026,0.7169895999999998,0.3293740000000014,0.4480629999999976,0.1141319999999979,0.236463999999998
5234,527,0.1068530000000009,0.2419810000000009,0.2867543999999995,0.1469059999999995,0.2950983000000011,0.1701093,0.2700409999999991,0.3060490000000015,1.02215,0.6843499999999949,0.2956400000000059,0.4812620000000009,0.5264890000000015,1.1263044000000004,0.5411000000000001,0.7105950000000014,0.1702310000000011,0.3373360000000005
