,Pulu Ai arrival,Ambon arrival,Banda Neira arrival,Buru arrival,Hulaliu arrival,Saparua arrival,Kulur arrival,Ameth arrival,Amahai arrival,Pillipuang arrival,Tepa arrival,Gereja arrival,Ohoirin arrival,Ohirenan arrival,Tiakur arrival,Wedangkau arrival
36,0.16542185666666667,78.56319666666667,0.16542185666666667,76.19839333333333,81.22429666666667,50.2663,31.892303333333334,12.728607333333334,60.151135,17.11273333333333,15.674614666666667,0.16542185666666667,53.83235666666667,38.113854999999994,68.51152499999999,13.881114166666666
37,21.845425,47.846601666666665,25.658136666666667,64.63337333333332,49.02064166666666,44.696085000000004,58.881613333333334,38.10414,75.60923666666666,40.183,47.291895,0.16542185666666667,63.73399,8.506564000000001,63.44855666666667,22.89551
38,15.316103,65.12716666666667,19.328783333333334,56.70880666666667,42.95270166666667,39.457033333333335,51.301293333333334,32.92349333333333,68.051795,33.62369666666667,81.50649,0.16542185666666667,40.05491,24.666648333333335,56.59570166666666,20.19058
39,20.0697,82.26622333333333,23.237836666666666,83.419335,54.33909833333333,51.34332333333334,42.88374833333333,24.16462,25.969685000000002,21.411256666666667,36.170025,0.16542185666666667,46.23522333333334,32.50595166666667,49.54365333333333,20.543815
40,0.16542185666666667,77.92447166666668,22.585381666666667,77.48274166666667,81.05969166666667,49.271121666666666,29.813938333333333,12.125556333333332,17.624826666666667,13.1973245,33.24531666666667,0.16542185666666667,53.06356,37.40926666666667,69.24619,13.423532
41,0.16542185666666667,77.92447166666668,22.585381666666667,77.48274166666667,81.05969166666667,49.271121666666666,29.813938333333333,12.125556333333332,17.624826666666667,13.1973245,33.24531666666667,0.16542185666666667,53.06356,37.40926666666667,69.24619,13.423532
42,22.142375,48.10636833333333,25.05045833333333,64.69956833333333,49.31812,44.86964666666667,59.35699666666667,37.378205,75.62720666666668,40.168011666666665,48.170995,0.16542185666666667,61.26353666666667,0.16542185666666667,65.001165,24.969676666666665
43,15.401942333333333,65.25835000000001,13.694887999999999,56.560446666666664,42.60057,38.738915,51.508709999999994,31.376368333333335,67.90277833333333,32.8898,35.405035,0.16542185666666667,38.84124666666666,23.523841666666666,57.95532166666667,21.229384999999997
44,19.897175,82.11303833333334,23.059915,83.59476166666667,53.874541666666666,50.90043,37.09082166666667,22.65041666666667,24.035161666666667,19.44461,37.106985,0.16542185666666667,45.87336333333334,31.400896666666664,52.09116166666667,20.522156666666667
45,0.7201792166666666,19.882853333333333,23.20632833333333,35.94667666666667,32.04103833333333,49.25303333333333,26.777814999999997,11.549867833333334,16.893401666666666,11.4152105,75.54311833333333,0.16542185666666667,52.10293,55.259935000000006,70.88316499999999,12.756422166666665
