,Strike,Length,Width,Depth,Slip,Rake,Dip,Longitude,Latitude,P-Strike,P-Length,P-Width,P-Depth,P-Slip,P-Rake,P-Dip,P-Logitude,P-Latitude,O-Strike,O-Length,O-Width,O-Depth,O-Slip,O-Rake,O-Dip,O-Logitude,O-Latitude,OP-Strike,OP-Length,OP-Width,OP-Depth,OP-Slip,OP-Rake,OP-Dip,OP-Logitude,OP-Latitude,Sample Prior,Sample LLH,Sample Posterior,Proposal Prior,Proposal LLH,Proposal Posterior,Wins,Proposal Accept/Reject,Acceptance ratio
74,268.7401449446376,352259.93287298793,32731.47384592795,76433.4170204624,8.812604238933728,61.546870291482016,20.0,130.56756563485425,-5.1860143380172,269.6908021997705,350278.5087640529,33770.63427279167,74969.17158958058,8.858375410714803,61.341666207499074,20.0,130.60467433915252,-5.1769692191369785,268.7401449446376,352259.93287298793,32731.47384592795,76433.4170204624,8.812604238933728,61.546870291482016,20.0,130.56756563485425,-5.1860143380172,269.6908021997705,350278.5087640529,33770.63427279167,74969.17158958058,8.858375410714803,61.341666207499074,20.0,130.60467433915252,-5.1769692191369785,-72.1931461708869,-inf,-inf,-69.88317616194976,-inf,-inf,1.0,Accepted,0.21052631578947367
75,268.7401449446376,352259.93287298793,32731.47384592795,76433.4170204624,8.812604238933728,61.546870291482016,20.0,130.56756563485425,-5.1860143380172,269.6908021997705,350278.5087640529,33770.63427279167,74969.17158958058,8.858375410714803,61.341666207499074,20.0,130.60467433915252,-5.1769692191369785,268.7401449446376,352259.93287298793,32731.47384592795,76433.4170204624,8.812604238933728,61.546870291482016,20.0,130.56756563485425,-5.1860143380172,269.6908021997705,350278.5087640529,33770.63427279167,74969.17158958058,8.858375410714803,61.341666207499074,20.0,130.60467433915252,-5.1769692191369785,-72.1931461708869,-inf,-inf,-71.11020827804303,-inf,-inf,2.0,Accepted,0.20512820512820512
76,268.7401449446376,352259.93287298793,32731.47384592795,76433.4170204624,8.812604238933728,61.546870291482016,20.0,130.56756563485425,-5.1860143380172,266.7549595715055,349255.3984873755,33405.37467972781,73842.55423895572,8.6535928614807,61.80126771499976,20.0,130.6286817643738,-5.162700961848157,268.7401449446376,352259.93287298793,32731.47384592795,76433.4170204624,8.812604238933728,61.546870291482016,20.0,130.56756563485425,-5.1860143380172,266.7549595715055,349255.3984873755,33405.37467972781,73842.55423895572,8.6535928614807,61.80126771499976,20.0,130.6286817643738,-5.162700961848157,-72.1931461708869,-inf,-inf,-71.11020827804303,-inf,-inf,2.0,Accepted,0.20512820512820512
77,266.7549595715055,349255.3984873755,33405.37467972781,73842.55423895572,8.6535928614807,61.80126771499976,20.0,130.6286817643738,-5.162700961848157,266.7549595715055,349255.3984873755,33405.37467972781,73842.55423895572,8.6535928614807,61.80126771499976,20.0,130.6286817643738,-5.162700961848157,266.7549595715055,349255.3984873755,33405.37467972781,73842.55423895572,8.6535928614807,61.80126771499976,20.0,130.6286817643738,-5.162700961848157,266.7549595715055,349255.3984873755,33405.37467972781,73842.55423895572,8.6535928614807,61.80126771499976,20.0,130.6286817643738,-5.162700961848157,-72.1931461708869,-inf,-inf,-70.12968111032735,-inf,-inf,0.0,Rejected,0.2
78,266.7549595715055,349255.3984873755,33405.37467972781,73842.55423895572,8.6535928614807,61.80126771499976,20.0,130.6286817643738,-5.162700961848157,267.61457010481575,351693.2615283937,35388.98423243194,76707.4007690647,8.404901812068953,61.792896330394576,20.0,130.5565674202765,-5.181041196329379,266.7549595715055,349255.3984873755,33405.37467972781,73842.55423895572,8.6535928614807,61.80126771499976,20.0,130.6286817643738,-5.162700961848157,267.61457010481575,351693.2615283937,35388.98423243194,76707.4007690647,8.404901812068953,61.792896330394576,20.0,130.5565674202765,-5.181041196329379,-72.1931461708869,-inf,-inf,-70.12968111032735,-inf,-inf,0.0,Rejected,0.2
79,267.61457010481575,351693.2615283937,35388.98423243194,76707.4007690647,8.404901812068953,61.792896330394576,20.0,130.5565674202765,-5.181041196329379,267.61457010481575,351693.2615283937,35388.98423243194,76707.4007690647,8.404901812068953,61.792896330394576,20.0,130.5565674202765,-5.181041196329379,267.61457010481575,351693.2615283937,35388.98423243194,76707.4007690647,8.404901812068953,61.792896330394576,20.0,130.5565674202765,-5.181041196329379,267.61457010481575,351693.2615283937,35388.98423243194,76707.4007690647,8.404901812068953,61.792896330394576,20.0,130.5565674202765,-5.181041196329379,-70.12968111032735,-inf,-inf,-72.34012669813991,-inf,-inf,0.0,Rejected,0.1951219512195122
80,267.61457010481575,351693.2615283937,35388.98423243194,76707.4007690647,8.404901812068953,61.792896330394576,20.0,130.5565674202765,-5.181041196329379,268.0355427033452,347759.8678095218,34485.423890078186,79388.28599131678,8.199320755042397,61.44305992604953,20.0,130.58376381367714,-5.339259429420991,267.61457010481575,351693.2615283937,35388.98423243194,76707.4007690647,8.404901812068953,61.792896330394576,20.0,130.5565674202765,-5.181041196329379,268.0355427033452,347759.8678095218,34485.423890078186,79388.28599131678,8.199320755042397,61.44305992604953,20.0,130.58376381367714,-5.339259429420991,-70.12968111032735,-inf,-inf,-72.34012669813991,-inf,-inf,0.0,Rejected,0.1951219512195122
81,268.0355427033452,347759.8678095218,34485.423890078186,79388.28599131678,8.199320755042397,61.44305992604953,20.0,130.58376381367714,-5.339259429420991,268.0355427033452,347759.8678095218,34485.423890078186,79388.28599131678,8.199320755042397,61.44305992604953,20.0,130.58376381367714,-5.339259429420991,268.0355427033452,347759.8678095218,34485.423890078186,79388.28599131678,8.199320755042397,61.44305992604953,20.0,130.58376381367714,-5.339259429420991,268.0355427033452,347759.8678095218,34485.423890078186,79388.28599131678,8.199320755042397,61.44305992604953,20.0,130.58376381367714,-5.339259429420991,-72.34012669813991,-inf,-inf,-74.62024455645563,-inf,-inf,0.0,Rejected,0.19047619047619047
82,268.0355427033452,347759.8678095218,34485.423890078186,79388.28599131678,8.199320755042397,61.44305992604953,20.0,130.58376381367714,-5.339259429420991,274.2438334065035,350364.23545069323,32810.955301072536,82227.66380068244,7.840253466768425,61.32880246073081,20.0,130.60063337516854,-5.506028354136647,268.0355427033452,347759.8678095218,34485.423890078186,79388.28599131678,8.199320755042397,61.44305992604953,20.0,130.58376381367714,-5.339259429420991,274.2438334065035,350364.23545069323,32810.955301072536,82227.66380068244,7.840253466768425,61.32880246073081,20.0,130.60063337516854,-5.506028354136647,-72.34012669813991,-inf,-inf,-74.62024455645563,-inf,-inf,0.0,Rejected,0.19047619047619047
83,274.2438334065035,350364.23545069323,32810.955301072536,82227.66380068244,7.840253466768425,61.32880246073081,20.0,130.60063337516854,-5.506028354136647,274.2438334065035,350364.23545069323,32810.955301072536,82227.66380068244,7.840253466768425,61.32880246073081,20.0,130.60063337516854,-5.506028354136647,274.2438334065035,350364.23545069323,32810.955301072536,82227.66380068244,7.840253466768425,61.32880246073081,20.0,130.60063337516854,-5.506028354136647,274.2438334065035,350364.23545069323,32810.955301072536,82227.66380068244,7.840253466768425,61.32880246073081,20.0,130.60063337516854,-5.506028354136647,-74.62024455645563,-inf,-inf,-77.17074415526342,-inf,-inf,0.0,Rejected,0.18604651162790697
84,274.2438334065035,350364.23545069323,32810.955301072536,82227.66380068244,7.840253466768425,61.32880246073081,20.0,130.60063337516854,-5.506028354136647,273.5858763844687,351509.18945859256,32428.95820194135,86898.13015716645,8.021565933535696,61.35950134048187,20.0,130.45407837759848,-5.58401882111665,274.2438334065035,350364.23545069323,32810.955301072536,82227.66380068244,7.840253466768425,61.32880246073081,20.0,130.60063337516854,-5.506028354136647,273.5858763844687,351509.18945859256,32428.95820194135,86898.13015716645,8.021565933535696,61.35950134048187,20.0,130.45407837759848,-5.58401882111665,-74.62024455645563,-inf,-inf,-77.17074415526342,-inf,-inf,0.0,Rejected,0.18604651162790697
85,273.5858763844687,351509.18945859256,32428.95820194135,86898.13015716645,8.021565933535696,61.35950134048187,20.0,130.45407837759848,-5.58401882111665,273.5858763844687,351509.18945859256,32428.95820194135,86898.13015716645,8.021565933535696,61.35950134048187,20.0,130.45407837759848,-5.58401882111665,273.5858763844687,351509.18945859256,32428.95820194135,86898.13015716645,8.021565933535696,61.35950134048187,20.0,130.45407837759848,-5.58401882111665,273.5858763844687,351509.18945859256,32428.95820194135,86898.13015716645,8.021565933535696,61.35950134048187,20.0,130.45407837759848,-5.58401882111665,-77.17074415526342,-inf,-inf,-81.78798109402815,-inf,-inf,0.0,Rejected,0.18181818181818182
86,273.5858763844687,351509.18945859256,32428.95820194135,86898.13015716645,8.021565933535696,61.35950134048187,20.0,130.45407837759848,-5.58401882111665,273.07405207131296,349710.5501553428,33062.59575467789,90241.61964582467,7.337300362074902,61.10135081723452,20.0,130.3397933018593,-5.6098230088846535,273.5858763844687,351509.18945859256,32428.95820194135,86898.13015716645,8.021565933535696,61.35950134048187,20.0,130.45407837759848,-5.58401882111665,273.07405207131296,349710.5501553428,33062.59575467789,90241.61964582467,7.337300362074902,61.10135081723452,20.0,130.3397933018593,-5.6098230088846535,-77.17074415526342,-inf,-inf,-81.78798109402815,-inf,-inf,0.0,Rejected,0.18181818181818182
87,273.07405207131296,349710.5501553428,33062.59575467789,90241.61964582467,7.337300362074902,61.10135081723452,20.0,130.3397933018593,-5.6098230088846535,273.07405207131296,349710.5501553428,33062.59575467789,90241.61964582467,7.337300362074902,61.10135081723452,20.0,130.3397933018593,-5.6098230088846535,273.07405207131296,349710.5501553428,33062.59575467789,90241.61964582467,7.337300362074902,61.10135081723452,20.0,130.3397933018593,-5.6098230088846535,273.07405207131296,349710.5501553428,33062.59575467789,90241.61964582467,7.337300362074902,61.10135081723452,20.0,130.3397933018593,-5.6098230088846535,-81.78798109402815,-inf,-inf,-85.2531924945884,-inf,-inf,0.0,Rejected,0.17777777777777778
88,273.07405207131296,349710.5501553428,33062.59575467789,90241.61964582467,7.337300362074902,61.10135081723452,20.0,130.3397933018593,-5.6098230088846535,276.5574053257152,349059.11483333714,32029.839283896672,89745.93787528269,7.519613917964522,60.84921930599088,20.0,130.3466486894988,-5.622340048769933,273.07405207131296,349710.5501553428,33062.59575467789,90241.61964582467,7.337300362074902,61.10135081723452,20.0,130.3397933018593,-5.6098230088846535,276.5574053257152,349059.11483333714,32029.839283896672,89745.93787528269,7.519613917964522,60.84921930599088,20.0,130.3466486894988,-5.622340048769933,-81.78798109402815,-inf,-inf,-85.2531924945884,-inf,-inf,0.0,Rejected,0.17777777777777778
89,273.07405207131296,349710.5501553428,33062.59575467789,90241.61964582467,7.337300362074902,61.10135081723452,20.0,130.3397933018593,-5.6098230088846535,276.5574053257152,349059.11483333714,32029.839283896672,89745.93787528269,7.519613917964522,60.84921930599088,20.0,130.3466486894988,-5.622340048769933,273.07405207131296,349710.5501553428,33062.59575467789,90241.61964582467,7.337300362074902,61.10135081723452,20.0,130.3397933018593,-5.6098230088846535,276.5574053257152,349059.11483333714,32029.839283896672,89745.93787528269,7.519613917964522,60.84921930599088,20.0,130.3466486894988,-5.622340048769933,-85.2531924945884,-inf,-inf,-84.81309753424479,-inf,-inf,1.0,Accepted,0.1956521739130435
90,273.07405207131296,349710.5501553428,33062.59575467789,90241.61964582467,7.337300362074902,61.10135081723452,20.0,130.3397933018593,-5.6098230088846535,273.9582500564652,350408.7415790766,32436.150454458468,89974.60374743637,7.289382448016085,61.046102812015306,20.0,130.35119908889342,-5.603715472293533,273.07405207131296,349710.5501553428,33062.59575467789,90241.61964582467,7.337300362074902,61.10135081723452,20.0,130.3397933018593,-5.6098230088846535,273.9582500564652,350408.7415790766,32436.150454458468,89974.60374743637,7.289382448016085,61.046102812015306,20.0,130.35119908889342,-5.603715472293533,-85.2531924945884,-inf,-inf,-84.81309753424479,-inf,-inf,1.0,Accepted,0.1956521739130435
91,273.07405207131296,349710.5501553428,33062.59575467789,90241.61964582467,7.337300362074902,61.10135081723452,20.0,130.3397933018593,-5.6098230088846535,273.9582500564652,350408.7415790766,32436.150454458468,89974.60374743637,7.289382448016085,61.046102812015306,20.0,130.35119908889342,-5.603715472293533,273.07405207131296,349710.5501553428,33062.59575467789,90241.61964582467,7.337300362074902,61.10135081723452,20.0,130.3397933018593,-5.6098230088846535,273.9582500564652,350408.7415790766,32436.150454458468,89974.60374743637,7.289382448016085,61.046102812015306,20.0,130.35119908889342,-5.603715472293533,-85.2531924945884,-inf,-inf,-84.93806348092357,-inf,-inf,2.0,Accepted,0.19148936170212766
