OBJECTID,Shape_Length,START_X,START_Y,END_X,END_Y,Strike,Lat,Long
521,0.008953527,131.9321198,-6.34113147,131.9362577,-6.333191474,27.52603502,-6.337161472,131.9341888
522,0.008953526,131.9362577,-6.333191474,131.9403547,-6.325230314,27.23152297,-6.329210894,131.9383062
523,0.008953527,131.9403547,-6.325230314,131.9444108,-6.317248199,26.9370084,-6.321239256,131.9423827
524,0.008953526,131.9444108,-6.317248199,131.9484257,-6.309245341,26.64249226,-6.31324677,131.9464182
525,0.008953526,131.9484257,-6.309245341,131.9523995,-6.301221951,26.34798101,-6.305233646,131.9504126
526,0.008953527,131.9523995,-6.301221951,131.956332,-6.29317824,26.0534612,-6.297200095,131.9543657
527,0.008953527,131.956332,-6.29317824,131.960223,-6.285114422,25.75895072,-6.289146331,131.9582775
528,0.008953526,131.960223,-6.285114422,131.9640726,-6.27703071,25.46443896,-6.281072566,131.9621478
529,0.008953526,131.9640726,-6.27703071,131.9678806,-6.268927317,25.16991812,-6.272979013,131.9659766
530,0.008953526,131.9678806,-6.268927317,131.9716469,-6.260804457,24.87540634,-6.264865887,131.9697637
531,0.008953527,131.9716469,-6.260804457,131.9753713,-6.252662344,24.5808901,-6.2567334,131.9735091
532,0.008953527,131.9753713,-6.252662344,131.9790539,-6.244501195,24.28638121,-6.248581769,131.9772126
533,0.008953526,131.9790539,-6.244501195,131.9826945,-6.236321225,23.99186653,-6.24041121,131.9808742
534,0.008953527,131.9826945,-6.236321225,131.9862929,-6.228122649,23.69735003,-6.232221937,131.9844937
535,0.008953527,131.9862929,-6.228122649,131.9898492,-6.219905684,23.40282912,-6.224014166,131.9880711
536,0.008953527,131.9898492,-6.219905684,131.9933632,-6.211670548,23.10832202,-6.215788116,131.9916062
537,0.008953527,131.9933632,-6.211670548,131.9968348,-6.203417458,22.81380664,-6.207544003,131.995099
538,0.008953526,131.9968348,-6.203417458,132.000264,-6.195146633,22.51929195,-6.199282045,131.9985494
539,0.008953527,132.000264,-6.195146633,132.0036506,-6.18685829,22.22478299,-6.191002461,132.0019573
540,0.008953527,132.0036506,-6.18685829,132.0069945,-6.178552648,21.93025916,-6.182705469,132.0053225
541,0.008953526,132.0069945,-6.178552648,132.0102957,-6.170229928,21.63575299,-6.174391288,132.0086451
542,0.008953527,132.0102957,-6.170229928,132.0135541,-6.161890348,21.34123178,-6.166060138,132.0119249
543,0.008953527,132.0135541,-6.161890348,132.0167696,-6.15353413,21.04672094,-6.157712239,132.0151618
544,0.008953526,132.0167696,-6.15353413,132.0199421,-6.145161495,20.75220431,-6.149347812,132.0183558
545,0.008953527,132.0199421,-6.145161495,132.0230715,-6.136772662,20.45769358,-6.140967078,132.0215068
546,0.008953526,132.0230715,-6.136772662,132.0261577,-6.128367855,20.16317424,-6.132570258,132.0246146
547,0.008953527,132.0261577,-6.128367855,132.0292007,-6.119947294,19.86866562,-6.124157574,132.0276792
548,0.008953526,132.0292007,-6.119947294,132.0322003,-6.111511204,19.57414682,-6.115729249,132.0307005
549,0.008953527,132.0322003,-6.111511204,132.0351566,-6.103059805,19.27963541,-6.107285504,132.0336785
550,0.008953526,132.0351566,-6.103059805,132.0380694,-6.094593323,18.9851183,-6.098826564,132.036613
551,0.008914753,132.0380694,-6.094593323,132.0409305,-6.086150165,18.71979559,-6.090371744,132.0395
552,0.008914754,132.0409305,-6.086150165,132.0437568,-6.077695287,18.48366185,-6.081922726,132.0423436
553,0.008914753,132.0437568,-6.077695287,132.0465482,-6.069228833,18.24752895,-6.07346206,132.0451525
554,0.008914753,132.0465482,-6.069228833,132.0493047,-6.060750947,18.01139284,-6.06498989,132.0479264
555,0.008914754,132.0493047,-6.060750947,132.0520262,-6.052261772,17.77525976,-6.056506359,132.0506655
556,0.008914753,132.0520262,-6.052261772,132.0547128,-6.043761454,17.53913161,-6.048011613,132.0533695
557,0.008914754,132.0547128,-6.043761454,132.0573642,-6.035250135,17.30299046,-6.039505794,132.0560385
558,0.008914754,132.0573642,-6.035250135,132.0599806,-6.026727961,17.06685843,-6.030989048,132.0586724
559,0.008914753,132.0599806,-6.026727961,132.0625618,-6.018195077,16.83072956,-6.022461519,132.0612712
560,0.008914754,132.0625618,-6.018195077,132.0651078,-6.009651627,16.59459183,-6.013923352,132.0638348
561,0.008914753,132.0651078,-6.009651627,132.0676186,-6.001097757,16.35845724,-6.005374692,132.0663632
562,0.008914753,132.0676186,-6.001097757,132.0700942,-5.992533612,16.1223261,-5.996815684,132.0688564
563,0.008914754,132.0700942,-5.992533612,132.0725344,-5.983959337,15.88619443,-5.988246474,132.0713143
564,0.008914753,132.0725344,-5.983959337,132.0749392,-5.975375078,15.65005381,-5.979667207,132.0737368
565,0.008914753,132.0749392,-5.975375078,132.0773087,-5.966780981,15.41392495,-5.971078029,132.076124
566,0.008914754,132.0773087,-5.966780981,132.0796427,-5.958177191,15.17778977,-5.962479086,132.0784757
567,0.008914753,132.0796427,-5.958177191,132.0819413,-5.949563856,14.94166171,-5.953870523,132.080792
568,0.008914754,132.0819413,-5.949563856,132.0842043,-5.94094112,14.70551768,-5.945252488,132.0830728
569,0.008914753,132.0842043,-5.94094112,132.0864317,-5.932309132,14.46939294,-5.936625126,132.085318
570,0.008914754,132.0864317,-5.932309132,132.0886236,-5.923668036,14.23325675,-5.927988584,132.0875277
571,0.008914753,132.0886236,-5.923668036,132.0907799,-5.915017981,13.99711928,-5.919343008,132.0897017
572,0.008914754,132.0907799,-5.915017981,132.0929004,-5.906359112,13.76098895,-5.910688546,132.0918401
573,0.008914753,132.0929004,-5.906359112,132.0949853,-5.897691578,13.52485544,-5.902025345,132.0939429
574,0.008914754,132.0949853,-5.897691578,132.0970344,-5.889015524,13.28872118,-5.893353551,132.0960099
575,0.008914753,132.0970344,-5.889015524,132.0990478,-5.8803311,13.05258959,-5.884673312,132.0980411
576,0.008914754,132.0990478,-5.8803311,132.1010253,-5.871638451,12.81644932,-5.875984775,132.1000365
577,0.008914753,132.1010253,-5.871638451,132.102967,-5.862937727,12.58032236,-5.867288089,132.1019962
578,0.008914754,132.102967,-5.862937727,132.1048729,-5.854229073,12.34418512,-5.8585834,132.1039199
579,0.008914753,132.1048729,-5.854229073,132.1067428,-5.84551264,12.10805444,-5.849870856,132.1058078
580,0.008914753,132.1067428,-5.84551264,132.1085768,-5.836788574,11.87191947,-5.841150607,132.1076598
581,0.008914754,132.1085768,-5.836788574,132.1103748,-5.828057023,11.63578524,-5.832422798,132.1094758
582,0.008914753,132.1103748,-5.828057023,132.1121368,-5.819318137,11.39965029,-5.82368758,132.1112558
583,0.008914754,132.1121368,-5.819318137,132.1138628,-5.810572062,11.16351812,-5.814945099,132.1129998
584,0.008914753,132.1138628,-5.810572062,132.1155527,-5.801818949,10.92738469,-5.806195505,132.1147077
585,0.008914753,132.1155527,-5.801818949,132.1172065,-5.793058946,10.69124854,-5.797438947,132.1163796
586,0.008914753,132.1172065,-5.793058946,132.1188242,-5.784292201,10.45511833,-5.788675573,132.1180154
587,0.008914754,132.1188242,-5.784292201,132.1204058,-5.775518863,10.21898495,-5.779905532,132.119615
588,0.008914753,132.1204058,-5.775518863,132.1219512,-5.766739082,9.982845497,-5.771128972,132.1211785
589,0.008914754,132.1219512,-5.766739082,132.1234604,-5.757953006,9.746719019,-5.762346044,132.1227058
590,0.008914753,132.1234604,-5.757953006,132.1249334,-5.749160785,9.510578396,-5.753556895,132.1241969
591,0.008914753,132.1249334,-5.749160785,132.1263701,-5.740362568,9.274450206,-5.744761676,132.1256518
592,0.008914753,132.1263701,-5.740362568,132.1277706,-5.731558505,9.038312457,-5.735960536,132.1270704
593,0.008914753,132.1277706,-5.731558505,132.1291348,-5.722748745,8.802185497,-5.727153625,132.1284527
594,0.008914754,132.1291348,-5.722748745,132.1304626,-5.713933437,8.566046313,-5.718341091,132.1297987
595,0.008914753,132.1304626,-5.713933437,132.1317541,-5.705112732,8.329911864,-5.709523084,132.1311084
596,0.008914754,132.1317541,-5.705112732,132.1330093,-5.696286778,8.093781692,-5.700699755,132.1323817
597,0.008914753,132.1330093,-5.696286778,132.134228,-5.687455728,7.857649968,-5.691871253,132.1336186
598,0.008914753,132.134228,-5.687455728,132.1354104,-5.678619729,7.621507316,-5.683037728,132.1348192
599,0.008914754,132.1354104,-5.678619729,132.1365563,-5.669778932,7.385378747,-5.67419933,132.1359833
600,0.008914753,132.1365563,-5.669778932,132.1376658,-5.660933488,7.149247446,-5.66535621,132.137111
601,0.008949732,132.1376658,-5.660933488,132.1387327,-5.652047582,6.846830545,-5.656490535,132.1381993
602,0.008949731,132.1387327,-5.652047582,132.1397425,-5.643154995,6.478142315,-5.647601288,132.1392376
603,0.008949732,132.1397425,-5.643154995,132.140695,-5.634256094,6.109445635,-5.638705544,132.1402187
604,0.008949731,132.140695,-5.634256094,132.1415902,-5.625351249,5.740752775,-5.629803671,132.1411426
605,0.008949732,132.1415902,-5.625351249,132.1424281,-5.616440827,5.372065611,-5.620896038,132.1420091
606,0.008949732,132.1424281,-5.616440827,132.1432086,-5.607525197,5.003370219,-5.611983012,132.1428184
607,0.008949731,132.1432086,-5.607525197,132.1439318,-5.59860473,4.634677872,-5.603064963,132.1435702
608,0.008949731,132.1439318,-5.59860473,132.1445975,-5.589679794,4.265984424,-5.594142262,132.1442647
609,0.008949731,132.1445975,-5.589679794,132.1452058,-5.580750759,3.897288421,-5.585215276,132.1449017
610,0.008949732,132.1452058,-5.580750759,132.1457567,-5.571817994,3.528599706,-5.576284376,132.1454812
611,0.008949731,132.1457567,-5.571817994,132.14625,-5.56288187,3.15991021,-5.567349932,132.1460033
612,0.008949732,132.14625,-5.56288187,132.1466858,-5.553942756,2.791216693,-5.558412313,132.1464679
613,0.008949731,132.1466858,-5.553942756,132.1470641,-5.545001023,2.422523741,-5.549471889,132.146875
614,0.008949731,132.1470641,-5.545001023,132.1473849,-5.536057041,2.053828551,-5.540529032,132.1472245
615,0.008949732,132.1473849,-5.536057041,132.147648,-5.52711118,1.685135084,-5.53158411,132.1475164
616,0.008949732,132.147648,-5.52711118,132.1478537,-5.51816381,1.31644732,-5.522637495,132.1477508
617,0.008949731,132.1478537,-5.51816381,132.1480017,-5.509215303,0.947750259,-5.513689556,132.1479277
618,0.008949731,132.1480017,-5.509215303,132.1480921,-5.500266029,0.579060326,-5.504740666,132.1480469
619,0.008949731,132.1480921,-5.500266029,132.148125,-5.491316358,0.210368722,-5.495791193,132.1481086
620,0.008949732,132.148125,-5.491316358,132.1481003,-5.48236666,-0.158326942,-5.486841509,132.1481126
621,0.008949732,132.1481003,-5.48236666,132.1480179,-5.473417307,-0.527016372,-5.477891983,132.1480591
622,0.008949732,132.1480179,-5.473417307,132.147878,-5.464468669,-0.895708408,-5.468942988,132.147948
623,0.008949731,132.147878,-5.464468669,132.1476806,-5.455521117,-1.264405586,-5.459994893,132.1477793
624,0.008949732,132.1476806,-5.455521117,132.1474255,-5.44657502,-1.633090862,-5.451048068,132.147553
625,0.008949731,132.1474255,-5.44657502,132.1471129,-5.437630751,-2.001793017,-5.442102885,132.1472692
626,0.008949731,132.1471129,-5.437630751,132.1467427,-5.428688678,-2.370475124,-5.433159714,132.1469278
627,0.008949732,132.1467427,-5.428688678,132.146315,-5.419749172,-2.739172276,-5.424218925,132.1465289
628,0.008949732,132.146315,-5.419749172,132.1458298,-5.410812603,-3.107867506,-5.415280887,132.1460724
629,0.008949731,132.1458298,-5.410812603,132.1452871,-5.401879342,-3.476557278,-5.406345972,132.1455584
630,0.008949731,132.1452871,-5.401879342,132.1446869,-5.392949758,-3.845249737,-5.39741455,132.144987
631,0.008949731,132.1446869,-5.392949758,132.1440293,-5.384024221,-4.21394135,-5.388486989,132.1443581
632,0.008949732,132.1440293,-5.384024221,132.1433142,-5.3751031,-4.58263414,-5.37956366,132.1436717
633,0.008949732,132.1433142,-5.3751031,132.1425418,-5.366186765,-4.951331095,-5.370644932,132.142928
634,0.008949731,132.1425418,-5.366186765,132.1417119,-5.357275586,-5.320015676,-5.361731175,132.1421268
635,0.008949731,132.1417119,-5.357275586,132.1408248,-5.348369931,-5.688714742,-5.352822758,132.1412684
636,0.008949731,132.1408248,-5.348369931,132.1398804,-5.339470169,-6.057405885,-5.34392005,132.1403526
637,0.008949732,132.1398804,-5.339470169,132.1388787,-5.330576668,-6.42609734,-5.335023418,132.1393796
638,0.008949731,132.1388787,-5.330576668,132.1378199,-5.321689797,-6.794785993,-5.326133232,132.1383493
639,0.008949732,132.1378199,-5.321689797,132.1367038,-5.312809923,-7.163485612,-5.31724986,132.1372618
640,0.008949732,132.1367038,-5.312809923,132.1355307,-5.303937415,-7.532174913,-5.308373669,132.1361172
641,0.008949731,132.1355307,-5.303937415,132.1343004,-5.29507264,-7.900867589,-5.299505027,132.1349155
642,0.008949731,132.1343004,-5.29507264,132.1330132,-5.286215965,-8.269559843,-5.290644302,132.1336568
643,0.008949732,132.1330132,-5.286215965,132.131669,-5.277367756,-8.638246983,-5.28179186,132.1323411
644,0.008949732,132.131669,-5.277367756,132.1302679,-5.26852838,-9.006945203,-5.272948068,132.1309684
645,0.008949731,132.1302679,-5.26852838,132.1288099,-5.259698204,-9.375638227,-5.264113292,132.1295389
646,0.008949731,132.1288099,-5.259698204,132.1272951,-5.250877592,-9.744331902,-5.255287898,132.1280525
647,0.008949732,132.1272951,-5.250877592,132.1257236,-5.242066909,-10.1130235,-5.24647225,132.1265094
648,0.008949731,132.1257236,-5.242066909,132.1240955,-5.233266522,-10.48171171,-5.237666715,132.1249096
649,0.008949732,132.1240955,-5.233266522,132.1224107,-5.224476793,-10.85040606,-5.228871657,132.1232531
650,0.008949731,132.1224107,-5.224476793,132.1206695,-5.215698088,-11.21910135,-5.22008744,132.1215401
651,0.008949174,132.1206695,-5.215698088,132.1188811,-5.206929418,-11.52717147,-5.211313753,132.1197753
652,0.008949174,132.1188811,-5.206929418,132.1170549,-5.198168554,-11.77462566,-5.202548986,132.117968
653,0.008949174,132.1170549,-5.198168554,132.1151909,-5.189415659,-12.02207973,-5.193792106,132.1161229
654,0.008949175,132.1151909,-5.189415659,132.1132891,-5.180670895,-12.26953064,-5.185043277,132.11424
655,0.008949174,132.1132891,-5.180670895,132.1113496,-5.171934427,-12.51698707,-5.176302661,132.1123194
656,0.008949174,132.1113496,-5.171934427,132.1093723,-5.163206417,-12.76443706,-5.167570422,132.110361
657,0.008949174,132.1093723,-5.163206417,132.1073574,-5.154487028,-13.0118866,-5.158846722,132.1083649
658,0.008949174,132.1073574,-5.154487028,132.1053048,-5.145776422,-13.25934507,-5.150131725,132.1063311
659,0.008949174,132.1053048,-5.145776422,132.1032146,-5.137074762,-13.50679362,-5.141425592,132.1042597
660,0.008949174,132.1032146,-5.137074762,132.1010869,-5.128382211,-13.75425559,-5.132728486,132.1021508
661,0.008949174,132.1010869,-5.128382211,132.0989217,-5.11969893,-14.00170145,-5.12404057,132.1000043
662,0.008949173,132.0989217,-5.11969893,132.0967189,-5.111025082,-14.24915134,-5.115362006,132.0978203
663,0.008949175,132.0967189,-5.111025082,132.0944787,-5.102360827,-14.49661133,-5.106692954,132.0955988
664,0.008949173,132.0944787,-5.102360827,132.0922012,-5.093706329,-14.74406142,-5.098033578,132.0933399
665,0.008949174,132.0922012,-5.093706329,132.0898862,-5.085061748,-14.9915122,-5.089384038,132.0910437
666,0.008949174,132.0898862,-5.085061748,132.087534,-5.076427245,-15.23896985,-5.080744496,132.0887101
667,0.008949174,132.087534,-5.076427245,132.0851444,-5.067802982,-15.48642213,-5.072115113,132.0863392
668,0.008949174,132.0851444,-5.067802982,132.0827177,-5.059189119,-15.73387029,-5.06349605,132.0839311
669,0.008949174,132.0827177,-5.059189119,132.0802538,-5.050585817,-15.98132681,-5.054887468,132.0814857
670,0.008949174,132.0802538,-5.050585817,132.0777527,-5.041993237,-16.228784,-5.046289527,132.0790033
671,0.008949174,132.0777527,-5.041993237,132.0752146,-5.033411539,-16.47623243,-5.037702388,132.0764837
672,0.008949174,132.0752146,-5.033411539,132.0726394,-5.024840883,-16.72368285,-5.029126211,132.073927
673,0.008949174,132.0726394,-5.024840883,132.0700272,-5.016281428,-16.97113799,-5.020561155,132.0713333
674,0.008949174,132.0700272,-5.016281428,132.0673781,-5.007733335,-17.21859395,-5.012007381,132.0687027
675,0.008949174,132.0673781,-5.007733335,132.0646921,-4.999196763,-17.46604549,-5.003465049,132.0660351
676,0.008949174,132.0646921,-4.999196763,132.0619692,-4.990671871,-17.71349721,-4.994934317,132.0633307
677,0.008949174,132.0619692,-4.990671871,132.0592096,-4.982158818,-17.9609537,-4.986415344,132.0605894
678,0.008949174,132.0592096,-4.982158818,132.0564132,-4.973657763,-18.20840133,-4.97790829,132.0578114
679,0.008949174,132.0564132,-4.973657763,132.0535801,-4.965168864,-18.45585486,-4.969413313,132.0549967
680,0.008949174,132.0535801,-4.965168864,132.0507104,-4.95669228,-18.70330878,-4.960930572,132.0521453
681,0.008949173,132.0507104,-4.95669228,132.0478041,-4.94822817,-18.95076775,-4.952460225,132.0492573
682,0.008949174,132.0478041,-4.94822817,132.0448613,-4.93977669,-19.19821804,-4.94400243,132.0463327
683,0.008949174,132.0448613,-4.93977669,132.041882,-4.931337998,-19.44566839,-4.935557344,132.0433717
684,0.008949174,132.041882,-4.931337998,132.0388663,-4.922912252,-19.69311743,-4.927125125,132.0403742
685,0.008949174,132.0388663,-4.922912252,132.0358142,-4.914499609,-19.94057367,-4.91870593,132.0373403
686,0.008949173,132.0358142,-4.914499609,132.0327258,-4.906100227,-20.18803186,-4.910299918,132.03427
687,0.008949175,132.0327258,-4.906100227,132.0296012,-4.89771426,-20.43548177,-4.901907243,132.0311635
688,0.008949174,132.0296012,-4.89771426,132.0264404,-4.889341867,-20.68293312,-4.893528063,132.0280208
689,0.008949174,132.0264404,-4.889341867,132.0232435,-4.880983203,-20.9303876,-4.885162535,132.0248419
690,0.008949174,132.0232435,-4.880983203,132.0200105,-4.872638424,-21.17784007,-4.876810813,132.021627
691,0.008949174,132.0200105,-4.872638424,132.0167414,-4.864307686,-21.42529516,-4.868473055,132.0183759
692,0.008949174,132.0167414,-4.864307686,132.0134365,-4.855991144,-21.67274324,-4.860149415,132.0150889
693,0.008949174,132.0134365,-4.855991144,132.0100956,-4.847688953,-21.92020081,-4.851840048,132.011766
694,0.008949173,132.0100956,-4.847688953,132.0067189,-4.839401269,-22.16765112,-4.843545111,132.0084073
695,0.008949174,132.0067189,-4.839401269,132.0033065,-4.831128245,-22.41510936,-4.835264757,132.0050127
696,0.008949174,132.0033065,-4.831128245,131.9998583,-4.822870036,-22.66255536,-4.82699914,132.0015824
697,0.008949174,131.9998583,-4.822870036,131.9963745,-4.814626796,-22.91000905,-4.818748416,131.9981164
698,0.008949174,131.9963745,-4.814626796,131.9928552,-4.806398679,-23.15746913,-4.810512737,131.9946149
699,0.008949174,131.9928552,-4.806398679,131.9893003,-4.798185838,-23.40491414,-4.802292258,131.9910778
700,0.008823522,131.9893003,-4.798185838,131.985747,-4.790109451,-23.7481258,-4.794147644,131.9875237
701,0.008823521,131.985747,-4.790109451,131.9821318,-4.782060526,-24.18710398,-4.786084988,131.9839394
702,0.008823521,131.9821318,-4.782060526,131.9784551,-4.774039534,-24.62607358,-4.77805003,131.9802935
703,0.008823522,131.9784551,-4.774039534,131.974717,-4.766046946,-25.06504256,-4.77004324,131.9765861
704,0.008823522,131.974717,-4.766046946,131.9709179,-4.758083231,-25.50401356,-4.762065088,131.9728175
705,0.008823521,131.9709179,-4.758083231,131.9670578,-4.750148858,-25.94298894,-4.754116044,131.9689878
706,0.008823521,131.9670578,-4.750148858,131.963137,-4.742244291,-26.38195696,-4.746196574,131.9650974
707,0.008823522,131.963137,-4.742244291,131.9591558,-4.734369994,-26.82092581,-4.738307142,131.9611464
708,0.008823521,131.9591558,-4.734369994,131.9551144,-4.726526431,-27.25990393,-4.730448212,131.9571351
709,0.008823522,131.9551144,-4.726526431,131.951013,-4.71871406,-27.69886467,-4.722620245,131.9530637
710,0.008823522,131.951013,-4.71871406,131.9468519,-4.710933341,-28.13784545,-4.7148237,131.9489324
711,0.008823521,131.9468519,-4.710933341,131.9426313,-4.703184731,-28.57681138,-4.707059036,131.9447416
712,0.008823521,131.9426313,-4.703184731,131.9383514,-4.695468684,-29.0157847,-4.699326707,131.9404913
713,0.008823522,131.9383514,-4.695468684,131.9340126,-4.687785653,-29.45475382,-4.691627168,131.936182
714,0.008823521,131.9340126,-4.687785653,131.929615,-4.68013609,-29.89373008,-4.683960871,131.9318138
715,0.008823522,131.929615,-4.68013609,131.9251589,-4.672520442,-30.3327005,-4.676328266,131.927387
716,0.008823521,131.9251589,-4.672520442,131.9206447,-4.664939158,-30.77166934,-4.6687298,131.9229018
717,0.008823522,131.9206447,-4.664939158,131.9160724,-4.657392682,-31.21064033,-4.66116592,131.9183586
718,0.008823521,131.9160724,-4.657392682,131.9114425,-4.649881458,-31.64961141,-4.65363707,131.9137575
719,0.008823522,131.9114425,-4.649881458,131.9067552,-4.642405925,-32.08858576,-4.646143691,131.9090989
720,0.008823522,131.9067552,-4.642405925,131.9020108,-4.634966523,-32.52755395,-4.638686224,131.904383
721,0.008823521,131.9020108,-4.634966523,131.8972095,-4.627563689,-32.96652598,-4.631265106,131.8996101
722,0.008823521,131.8972095,-4.627563689,131.8923516,-4.620197857,-33.40549522,-4.623880773,131.8947805
723,0.008823521,131.8923516,-4.620197857,131.8874374,-4.61286946,-33.84447298,-4.616533658,131.8898945
724,0.008823521,131.8874374,-4.61286946,131.8824672,-4.605578927,-34.28343817,-4.609224193,131.8849523
725,0.008823522,131.8824672,-4.605578927,131.8774413,-4.598326686,-34.72240752,-4.601952806,131.8799543
726,0.008823521,131.8774413,-4.598326686,131.87236,-4.591113164,-35.16138177,-4.594719925,131.8749007
727,0.008823521,131.87236,-4.591113164,131.8672236,-4.583938784,-35.60035587,-4.587525974,131.8697918
728,0.008823521,131.8672236,-4.583938784,131.8620324,-4.576803967,-36.03932687,-4.580371375,131.864628
729,0.008823521,131.8620324,-4.576803967,131.8567866,-4.569709131,-36.47829332,-4.573256549,131.8594095
730,0.008823522,131.8567866,-4.569709131,131.8514867,-4.562654693,-36.91726663,-4.566181912,131.8541367
731,0.008823522,131.8514867,-4.562654693,131.8461328,-4.555641067,-37.35624009,-4.55914788,131.8488098
732,0.008823522,131.8461328,-4.555641067,131.8407254,-4.548668665,-37.79521096,-4.552154866,131.8434291
733,0.008823521,131.8407254,-4.548668665,131.8352648,-4.541737897,-38.23418176,-4.545203281,131.8379951
734,0.008823522,131.8352648,-4.541737897,131.8297511,-4.534849168,-38.67315304,-4.538293532,131.8325079
735,0.008823522,131.8297511,-4.534849168,131.8241849,-4.528002883,-39.11211999,-4.531426025,131.826968
736,0.008823521,131.8241849,-4.528002883,131.8185664,-4.521199445,-39.55109529,-4.524601164,131.8213756
737,0.008823522,131.8185664,-4.521199445,131.8128959,-4.514439252,-39.99006898,-4.517819348,131.8157311
738,0.008823521,131.8128959,-4.514439252,131.8071738,-4.507722702,-40.42903694,-4.511080977,131.8100349
739,0.008823522,131.8071738,-4.507722702,131.8014004,-4.501050188,-40.86800895,-4.504386445,131.8042871
740,0.008823522,131.8014004,-4.501050188,131.7955761,-4.494422102,-41.30698175,-4.497736145,131.7984882
741,0.008823522,131.7955761,-4.494422102,131.7897011,-4.487838833,-41.74594883,-4.491130467,131.7926386
742,0.00882352,131.7897011,-4.487838833,131.7837759,-4.481300769,-42.18492207,-4.484569801,131.7867385
743,0.008823522,131.7837759,-4.481300769,131.7778007,-4.474808291,-42.62389186,-4.47805453,131.7807883
744,0.008823521,131.7778007,-4.474808291,131.771776,-4.468361783,-43.06286832,-4.471585037,131.7747884
745,0.008823521,131.771776,-4.468361783,131.7657021,-4.461961621,-43.50183247,-4.465161702,131.7687391
746,0.008823522,131.7657021,-4.461961621,131.7595794,-4.455608182,-43.9408097,-4.458784901,131.7626407
747,0.008944928,131.7595794,-4.455608182,131.7542651,-4.448412999,-36.44890963,-4.45201059,131.7569222
748,0.008944931,131.7542651,-4.448412999,131.7489327,-4.441231272,-36.59377172,-4.444822135,131.7515989
749,0.008944931,131.7489327,-4.441231272,131.743587,-4.434059421,-36.69975356,-4.437645346,131.7462599
750,0.008944931,131.743587,-4.434059421,131.7382297,-4.426896288,-36.79309058,-4.430477854,131.7409083
751,0.008944932,131.7382297,-4.426896288,131.7328615,-4.419741281,-36.8799144,-4.423318784,131.7355456
752,0.008944932,131.7328615,-4.419741281,131.7274829,-4.412594059,-36.96292701,-4.41616767,131.7301722
753,0.008944931,131.7274829,-4.412594059,131.7220942,-4.405454426,-37.04368514,-4.409024242,131.7247886
754,0.008944932,131.7220942,-4.405454426,131.7166957,-4.398322273,-37.12315351,-4.401888349,131.719395
755,0.008944932,131.7166957,-4.398322273,131.7112874,-4.391197558,-37.20202028,-4.394759915,131.7139915
756,0.008944932,131.7112874,-4.391197558,131.7058692,-4.384080285,-37.2807903,-4.387638921,131.7085783
757,0.008944931,131.7058692,-4.384080285,131.7004413,-4.376970499,-37.35988782,-4.380525392,131.7031552
758,0.008944932,131.7004413,-4.376970499,131.6950034,-4.369868274,-37.43962936,-4.373419387,131.6977223
759,0.008944932,131.6950034,-4.369868274,131.6895556,-4.362773715,-37.52033412,-4.366320994,131.6922795
760,0.008944931,131.6895556,-4.362773715,131.6840976,-4.355686954,-37.60226001,-4.359230334,131.6868266
761,0.008944932,131.6840976,-4.355686954,131.6786293,-4.348608146,-37.68567472,-4.35214755,131.6813634
762,0.008944932,131.6786293,-4.348608146,131.6731505,-4.34153747,-37.7707991,-4.345072808,131.6758899
763,0.008944932,131.6731505,-4.34153747,131.6676609,-4.33447513,-37.85788838,-4.3380063,131.6704057
764,0.00894493,131.6676609,-4.33447513,131.6621604,-4.327421355,-37.94718267,-4.330948242,131.6649106
765,0.008944932,131.6621604,-4.327421355,131.6566485,-4.320376396,-38.03893046,-4.323898875,131.6594045
766,0.008944931,131.6566485,-4.320376396,131.6511251,-4.313340534,-38.1333916,-4.316858465,131.6538868
767,0.008944931,131.6511251,-4.313340534,131.6455897,-4.306314075,-38.23082144,-4.309827304,131.6483574
768,0.008944932,131.6455897,-4.306314075,131.6400419,-4.299297355,-38.33152533,-4.302805715,131.6428158
769,0.00894493,131.6400419,-4.299297355,131.6344814,-4.292290746,-38.4358124,-4.29579405,131.6372617
770,0.008944931,131.6344814,-4.292290746,131.6289077,-4.285294649,-38.54400419,-4.288792697,131.6316946
771,0.008944931,131.6289077,-4.285294649,131.6233203,-4.278309507,-38.65648408,-4.281802078,131.626114
772,0.008944931,131.6233203,-4.278309507,131.6177185,-4.271335806,-38.77364962,-4.274822656,131.6205194
773,0.008944931,131.6177185,-4.271335806,131.612102,-4.264374076,-38.89593248,-4.267854941,131.6149103
774,0.008944931,131.612102,-4.264374076,131.6064698,-4.257424903,-39.02385252,-4.260899489,131.6092859
775,0.00894493,131.6064698,-4.257424903,131.6008215,-4.25048893,-39.15793386,-4.253956916,131.6036456
776,0.00894493,131.6008215,-4.25048893,131.5951561,-4.243566867,-39.29882566,-4.247027898,131.5979888
777,0.00894493,131.5951561,-4.243566867,131.5894727,-4.2366595,-39.44720879,-4.240113183,131.5923144
778,0.008944929,131.5894727,-4.2366595,131.5837706,-4.229767701,-39.60389421,-4.2332136,131.5866217
779,0.008944929,131.5837706,-4.229767701,131.5780485,-4.222892442,-39.76979471,-4.226330071,131.5809095
780,0.008944929,131.5780485,-4.222892442,131.5723052,-4.21603481,-39.94596868,-4.219463626,131.5751768
781,0.008944928,131.5723052,-4.21603481,131.5665396,-4.209196026,-40.13363169,-4.212615418,131.5694224
